Version	Set	Item 1	Item 2	Item 3	Item 4	Item 5	Item 6
59	1	28	1	14	12	13	2
59	2	19	1	16	9	15	5
59	3	30	2	22	10	11	5
59	4	23	4	20	15	18	14
59	5	29	11	27	20	25	19
59	6	13	4	11	7	9	6
59	7	27	5	24	17	18	13
59	8	30	6	25	12	15	8
59	9	29	3	28	16	17	6
59	10	29	7	24	10	14	8
59	11	27	12	26	22	23	16
59	12	22	1	21	17	20	8
59	13	30	3	24	21	23	9
59	14	28	4	26	19	21	10
59	15	26	2	25	7	18	3
60	1	18	16	23	14	2	6
60	2	15	14	28	12	1	10
60	3	28	23	30	21	7	11
60	4	26	24	27	16	11	15
60	5	26	25	28	17	8	9
60	6	24	23	29	20	1	17
60	7	12	7	17	6	3	5
60	8	19	16	21	13	4	12
60	9	19	18	29	11	9	10
60	10	27	20	30	8	4	6
60	11	25	22	27	13	7	10
60	12	22	18	26	5	1	4
60	13	22	21	29	14	3	8
60	14	24	13	30	9	2	5
60	15	20	19	25	15	2	3
61	1	5	28	6	17	2	9
61	2	15	26	17	20	3	19
61	3	18	28	20	27	16	25
61	4	10	28	19	24	1	23
61	5	10	30	15	29	5	21
61	6	11	30	12	19	6	18
61	7	6	21	7	16	3	8
61	8	9	29	14	24	8	18
61	9	4	27	7	15	1	9
61	10	11	27	21	23	2	22
61	11	5	20	11	14	4	13
61	12	7	26	12	24	2	13
61	13	10	25	13	22	8	17
61	14	14	30	16	26	1	22
61	15	4	29	12	25	3	23
62	1	21	14	9	18	12	13
62	2	23	14	5	19	10	11
62	3	28	20	2	24	10	13
62	4	30	27	5	29	7	20
62	5	28	21	4	26	5	15
62	6	30	9	1	10	6	8
62	7	28	18	1	23	7	17
62	8	27	14	3	22	4	8
62	9	25	22	7	24	12	19
62	10	30	23	2	26	3	12
62	11	25	16	2	21	8	11
62	12	25	18	3	20	6	15
62	13	29	17	4	24	6	11
62	14	27	17	9	19	15	16
62	15	29	22	1	26	13	16
63	1	20	27	18	3	17	13
63	2	14	26	12	3	6	5
63	3	27	29	23	4	22	9
63	4	19	23	16	6	15	7
63	5	17	29	15	10	12	11
63	6	25	30	23	1	10	3
63	7	20	28	11	6	9	8
63	8	24	25	12	2	8	4
63	9	28	29	16	1	13	2
63	10	21	24	20	1	14	7
63	11	19	28	18	4	14	10
63	12	22	30	18	5	8	7
63	13	26	30	24	9	15	13
63	14	22	26	21	2	19	17
63	15	25	27	21	5	16	11
64	1	8	12	11	27	30	24
64	2	1	13	8	22	29	14
64	3	2	16	13	21	30	19
64	4	3	7	6	23	30	10
64	5	1	12	7	17	25	16
64	6	2	8	5	10	18	9
64	7	5	15	7	28	29	27
64	8	3	17	14	20	24	18
64	9	6	15	9	20	22	16
64	10	4	17	10	22	27	21
64	11	2	14	4	25	28	23
64	12	1	15	11	19	23	18
64	13	4	19	6	26	29	24
64	14	3	12	9	26	28	13
64	15	5	20	11	25	26	21
65	1	8	4	30	1	10	29
65	2	14	9	24	4	20	21
65	3	11	9	23	7	19	22
65	4	8	3	24	2	12	22
65	5	13	12	26	5	18	23
65	6	16	6	26	1	19	24
65	7	20	12	30	7	25	27
65	8	21	17	29	5	22	28
65	9	17	14	27	8	18	19
65	10	7	4	28	3	15	26
65	11	6	5	20	2	10	11
65	12	13	6	29	3	14	25
65	13	16	10	28	9	18	25
65	14	16	15	30	2	17	23
65	15	13	11	27	1	15	21
66	1	23	7	28	3	30	13
66	2	22	14	25	13	29	17
66	3	11	9	24	4	28	10
66	4	23	15	24	12	29	19
66	5	14	9	21	8	26	12
66	6	15	7	22	5	26	10
66	7	20	10	27	1	29	18
66	8	19	3	21	1	25	11
66	9	19	8	27	5	30	16
66	10	18	6	24	2	30	14
66	11	17	4	26	3	27	6
66	12	18	16	21	15	28	17
66	13	8	2	22	1	23	4
66	14	16	7	20	2	25	9
66	15	12	6	13	5	20	11
67	1	5	19	27	12	21	7
67	2	1	15	29	10	22	7
67	3	4	24	28	10	25	5
67	4	3	21	29	14	26	4
67	5	1	18	30	12	28	3
67	6	9	20	25	17	21	15
67	7	10	17	30	16	26	11
67	8	1	9	23	4	13	2
67	9	2	25	29	16	27	6
67	10	14	19	24	18	23	17
67	11	8	22	30	14	27	9
67	12	3	11	23	7	20	6
67	13	6	19	28	13	26	8
67	14	5	18	22	16	20	13
67	15	2	12	24	11	15	8
68	1	7	4	11	22	16	24
68	2	12	8	18	24	21	26
68	3	9	7	13	26	14	30
68	4	8	4	19	27	23	29
68	5	17	12	20	27	22	30
68	6	5	1	16	29	18	30
68	7	4	2	5	20	9	28
68	8	7	6	15	23	18	28
68	9	3	2	10	19	16	26
68	10	6	3	11	17	13	29
68	11	8	2	14	17	15	25
68	12	10	5	13	24	15	27
68	13	9	6	19	22	21	25
68	14	3	1	14	21	20	23
68	15	10	1	11	25	12	28
69	1	26	8	14	24	30	28
69	2	19	4	9	12	26	22
69	3	20	2	3	7	27	24
69	4	17	4	7	10	29	21
69	5	23	1	9	17	25	24
69	6	16	10	12	14	27	25
69	7	13	5	8	9	29	20
69	8	18	3	4	11	28	23
69	9	11	1	5	10	30	15
69	10	15	3	6	14	29	19
69	11	18	1	6	13	27	22
69	12	21	6	11	20	26	25
69	13	19	7	13	16	30	23
69	14	15	2	8	12	18	17
69	15	21	2	5	16	28	22
70	1	26	9	17	14	13	1
70	2	29	11	27	14	12	7
70	3	17	4	16	12	6	2
70	4	24	15	21	20	17	8
70	5	29	5	24	13	10	4
70	6	30	16	29	26	22	15
70	7	28	14	24	23	22	3
70	8	28	11	20	19	13	2
70	9	25	3	15	10	7	2
70	10	28	10	27	26	18	6
70	11	22	5	21	19	6	1
70	12	23	7	21	18	9	4
70	13	30	8	19	18	12	3
70	14	25	8	23	16	11	1
70	15	30	9	27	25	20	5
71	1	18	2	17	14	9	7
71	2	26	1	16	13	10	9
71	3	29	8	27	19	16	11
71	4	25	1	22	14	8	5
71	5	25	2	23	20	16	15
71	6	28	5	21	20	17	11
71	7	29	1	28	24	12	7
71	8	30	4	28	26	22	15
71	9	24	6	18	15	13	11
71	10	22	3	21	19	12	9
71	11	30	3	29	23	14	6
71	12	20	3	13	8	7	4
71	13	27	4	23	21	18	10
71	14	30	2	24	19	10	5
71	15	27	6	26	25	17	12
72	1	2	14	5	30	15	6
72	2	7	25	8	29	26	24
72	3	1	27	2	29	28	18
72	4	2	16	3	24	20	9
72	5	1	19	4	26	22	6
72	6	3	8	4	21	12	5
72	7	15	22	17	28	24	21
72	8	6	18	9	25	21	13
72	9	5	17	10	27	25	11
72	10	4	16	11	28	23	13
72	11	7	17	9	23	19	14
72	12	1	10	3	30	13	7
72	13	8	23	20	30	27	22
72	14	10	16	12	29	19	15
72	15	11	18	12	26	20	14
73	1	3	6	30	29	4	2
73	2	18	23	29	25	21	16
73	3	4	15	21	19	5	1
73	4	11	23	28	26	12	4
73	5	8	23	27	24	20	1
73	6	7	11	30	20	10	5
73	7	5	18	28	27	14	3
73	8	17	25	30	28	24	13
73	9	7	21	24	22	14	2
73	10	9	16	20	17	15	3
73	11	8	17	26	19	14	6
73	12	8	13	29	15	12	7
73	13	2	10	26	25	9	1
73	14	10	16	27	22	12	6
73	15	11	18	22	19	13	9
74	1	22	10	25	9	8	26
74	2	13	12	18	9	6	30
74	3	15	12	17	8	7	24
74	4	20	18	26	11	3	28
74	5	22	3	24	2	1	27
74	6	9	7	11	4	1	16
74	7	20	14	23	12	1	29
74	8	8	6	23	5	4	28
74	9	19	18	21	17	4	27
74	10	19	15	28	10	2	29
74	11	14	11	17	6	2	25
74	12	14	10	21	5	3	30
74	13	19	13	20	7	5	22
74	14	26	23	27	16	15	30
74	15	24	21	25	16	13	29
75	1	12	26	19	24	5	17
75	2	10	28	25	26	6	22
75	3	13	29	17	23	9	16
75	4	12	22	20	21	8	13
75	5	15	30	19	23	6	18
75	6	4	27	23	26	1	21
75	7	8	19	10	11	3	9
75	8	7	25	14	15	5	13
75	9	6	29	20	27	3	14
75	10	7	29	18	22	1	11
75	11	11	28	17	21	2	15
75	12	8	30	27	28	7	24
75	13	4	30	12	14	2	9
75	14	5	20	16	18	4	10
75	15	2	25	16	24	1	3
76	1	22	26	29	9	14	5
76	2	16	17	18	2	14	1
76	3	12	29	30	6	7	4
76	4	19	26	28	12	16	10
76	5	15	18	20	9	10	6
76	6	19	24	27	7	15	2
76	7	21	25	30	16	20	3
76	8	22	23	28	8	15	3
76	9	19	23	30	13	14	11
76	10	22	24	25	11	18	4
76	11	21	26	27	8	17	4
76	12	23	24	29	10	21	1
76	13	12	13	25	8	9	2
76	14	6	13	27	3	5	1
76	15	17	20	28	7	11	5
77	1	28	7	24	4	20	8
77	2	30	21	27	11	26	25
77	3	30	13	24	2	16	15
77	4	20	11	17	10	15	12
77	5	25	9	23	7	18	13
77	6	27	5	19	3	16	8
77	7	28	9	27	6	22	17
77	8	29	3	18	2	12	6
77	9	23	8	21	6	15	14
77	10	29	5	26	1	20	9
77	11	24	10	22	5	21	18
77	12	30	12	28	1	23	19
77	13	26	7	19	2	14	10
77	14	29	14	25	4	17	16
77	15	22	3	13	1	11	4
78	1	12	11	28	20	13	15
78	2	7	4	29	27	20	22
78	3	7	3	18	10	8	9
78	4	2	1	27	23	8	15
78	5	12	7	30	26	14	24
78	6	3	1	28	21	6	14
78	7	16	10	28	26	22	23
78	8	8	5	24	21	13	19
78	9	15	9	30	22	17	19
78	10	5	1	29	25	12	18
78	11	13	10	27	25	14	17
78	12	4	2	26	25	6	19
78	13	9	6	29	24	11	23
78	14	3	2	30	20	5	16
78	15	11	4	21	18	16	17
79	1	22	26	23	6	8	9
79	2	21	30	24	3	12	17
79	3	10	18	16	3	6	7
79	4	20	26	21	4	15	18
79	5	14	30	22	1	2	5
79	6	22	29	27	7	13	17
79	7	20	29	23	1	3	11
79	8	24	26	25	13	14	16
79	9	12	28	15	5	7	8
79	10	11	21	13	2	8	10
79	11	28	30	29	4	6	25
79	12	18	27	25	1	9	12
79	13	20	28	27	2	16	19
79	14	15	19	17	9	11	14
79	15	19	24	23	4	5	10
80	1	21	12	20	19	10	30
80	2	25	4	20	13	1	27
80	3	23	8	22	14	4	28
80	4	26	2	23	10	1	29
80	5	24	6	20	9	3	29
80	6	17	11	16	13	10	22
80	7	29	8	18	16	5	30
80	8	23	11	19	15	3	27
80	9	22	7	19	18	1	24
80	10	26	7	25	16	6	28
80	11	11	4	6	5	2	21
80	12	24	15	21	17	8	25
80	13	18	9	15	12	2	28
80	14	13	5	12	7	3	14
80	15	27	14	26	17	9	30
81	1	30	9	14	5	21	24
81	2	28	4	5	3	7	15
81	3	27	2	6	1	14	20
81	4	27	8	13	7	21	22
81	5	28	17	18	16	20	21
81	6	25	11	13	9	16	23
81	7	26	6	8	3	10	16
81	8	30	11	20	3	22	29
81	9	19	8	9	2	15	17
81	10	19	7	11	1	12	18
81	11	23	12	14	10	15	22
81	12	27	10	18	4	24	25
81	13	29	5	17	1	25	26
81	14	30	4	12	2	13	26
81	15	29	19	23	6	24	28
82	1	2	19	26	23	13	27
82	2	1	10	24	18	9	26
82	3	4	7	17	13	6	24
82	4	3	15	23	16	10	29
82	5	2	6	20	14	3	25
82	6	6	18	22	19	12	29
82	7	5	8	29	27	7	30
82	8	1	5	22	17	3	28
82	9	8	14	17	15	11	26
82	10	8	16	21	20	12	24
82	11	9	19	28	20	11	30
82	12	7	14	22	21	9	23
82	13	2	5	16	11	4	18
82	14	1	13	25	15	12	30
82	15	4	21	27	25	10	28
83	1	28	15	7	10	4	13
83	2	21	19	12	13	9	18
83	3	25	24	16	18	10	23
83	4	30	26	9	15	8	17
83	5	29	27	17	22	12	24
83	6	30	27	11	14	4	23
83	7	24	9	3	4	1	5
83	8	28	26	11	12	2	16
83	9	22	20	6	11	5	13
83	10	27	25	8	20	7	21
83	11	30	29	18	20	1	28
83	12	19	17	7	14	5	16
83	13	19	10	2	6	1	8
83	14	29	26	6	14	3	25
83	15	23	22	3	15	2	21
84	1	2	11	5	27	20	18
84	2	3	7	6	28	27	15
84	3	4	24	23	30	28	25
84	4	3	9	5	30	21	19
84	5	1	5	4	29	12	6
84	6	7	13	9	26	24	16
84	7	9	12	10	18	17	15
84	8	7	18	14	30	29	22
84	9	2	17	6	26	23	19
84	10	1	10	8	27	24	21
84	11	1	13	11	23	15	14
84	12	4	11	10	22	19	16
84	13	8	17	16	29	28	20
84	14	2	8	3	25	22	13
84	15	12	20	14	26	25	21
85	1	14	2	24	3	22	16
85	2	18	16	27	17	21	19
85	3	10	3	30	7	25	21
85	4	13	3	29	4	23	19
85	5	5	1	30	2	29	17
85	6	12	1	28	7	27	13
85	7	12	6	25	9	22	19
85	8	9	2	27	8	15	10
85	9	11	4	30	6	18	15
85	10	16	1	26	4	25	20
85	11	15	5	26	7	23	22
85	12	20	6	29	10	28	24
85	13	12	5	20	8	18	14
85	14	14	9	28	11	23	17
85	15	13	8	26	11	24	21
86	1	12	27	1	22	14	7
86	2	16	29	8	26	17	12
86	3	18	30	5	29	21	7
86	4	15	25	5	24	16	13
86	5	15	30	8	22	19	9
86	6	20	30	1	28	23	3
86	7	6	28	2	15	12	4
86	8	6	14	3	10	9	5
86	9	13	29	4	20	19	11
86	10	17	27	9	25	23	11
86	11	16	28	10	22	18	11
86	12	10	21	1	17	13	2
86	13	14	24	4	23	21	8
86	14	20	27	6	26	24	18
86	15	7	26	2	25	19	3
87	1	10	25	11	16	23	29
87	2	4	21	9	14	19	25
87	3	11	26	13	17	19	27
87	4	6	22	15	18	21	27
87	5	3	23	7	8	21	24
87	6	9	20	12	17	18	24
87	7	1	10	2	8	9	27
87	8	2	20	5	6	14	29
87	9	1	18	3	11	14	28
87	10	4	29	7	17	28	30
87	11	5	22	8	16	19	30
87	12	3	20	10	13	15	30
87	13	5	26	15	24	25	28
87	14	1	16	6	7	12	26
87	15	2	22	4	12	13	23
88	1	17	16	24	13	1	25
88	2	18	14	22	10	3	25
88	3	14	8	17	5	2	19
88	4	23	16	26	8	3	29
88	5	15	7	17	6	3	28
88	6	16	9	19	6	4	21
88	7	13	10	23	4	2	27
88	8	7	5	12	4	1	18
88	9	28	27	29	24	5	30
88	10	20	15	21	14	13	30
88	11	18	11	26	6	2	30
88	12	20	10	24	9	7	26
88	13	22	21	23	11	1	28
88	14	15	12	22	9	8	27
88	15	20	19	25	12	11	29
89	1	20	23	17	15	5	13
89	2	11	25	9	5	2	4
89	3	24	28	19	18	2	16
89	4	22	26	18	17	3	7
89	5	28	30	20	11	7	10
89	6	24	27	8	6	3	5
89	7	27	28	23	21	1	12
89	8	23	30	22	16	4	6
89	9	26	30	13	12	2	8
89	10	14	26	10	9	1	6
89	11	19	21	17	14	8	11
89	12	25	27	22	19	10	15
89	13	18	29	15	14	4	12
89	14	25	29	24	13	1	7
89	15	21	29	20	16	3	9
90	1	28	21	22	4	24	10
90	2	17	11	12	3	13	4
90	3	27	13	14	6	16	10
90	4	30	16	28	7	29	8
90	5	26	8	24	2	25	3
90	6	30	12	21	2	27	5
90	7	27	18	19	7	24	11
90	8	22	14	15	2	19	9
90	9	25	10	15	1	17	7
90	10	29	5	14	1	20	3
90	11	30	18	20	4	23	15
90	12	25	11	16	5	23	9
90	13	28	13	18	1	26	9
90	14	21	17	19	6	20	8
90	15	29	22	23	6	26	12
91	1	19	20	7	25	15	2
91	2	26	28	15	30	18	12
91	3	14	18	10	19	11	4
91	4	19	22	8	26	17	5
91	5	14	21	8	23	12	3
91	6	8	27	4	30	7	1
91	7	21	24	4	28	9	2
91	8	23	25	10	26	16	9
91	9	20	22	9	27	12	6
91	10	13	22	7	24	10	3
91	11	23	27	5	29	11	2
91	12	16	18	5	24	6	1
91	13	25	28	13	29	14	1
91	14	15	17	11	21	13	6
91	15	20	29	16	30	17	3
92	1	9	4	5	27	15	25
92	2	8	4	7	30	10	24
92	3	7	2	3	29	15	23
92	4	13	1	9	30	20	23
92	5	11	2	10	25	13	14
92	6	12	5	7	21	16	17
92	7	20	10	12	27	22	26
92	8	17	1	6	29	22	25
92	9	9	6	8	19	12	18
92	10	19	11	16	28	23	27
92	11	15	6	14	26	16	24
92	12	13	3	4	22	19	21
92	13	20	8	14	29	21	28
92	14	5	1	2	28	18	24
92	15	17	3	11	30	18	26
93	1	20	17	14	30	7	25
93	2	8	7	5	26	1	12
93	3	20	19	15	28	8	27
93	4	16	10	2	30	1	29
93	5	16	13	11	27	6	17
93	6	15	14	11	24	1	18
93	7	11	7	3	21	2	19
93	8	9	8	6	24	2	23
93	9	17	15	9	26	3	22
93	10	25	23	18	29	5	27
93	11	22	21	14	28	10	23
93	12	18	16	12	22	4	19
93	13	20	13	12	29	9	21
93	14	6	5	4	30	3	28
93	15	24	13	10	26	4	25
94	1	29	19	16	28	26	18
94	2	19	11	4	15	14	9
94	3	24	17	3	22	18	4
94	4	17	6	1	16	15	2
94	5	28	8	1	23	13	4
94	6	27	16	3	25	21	9
94	7	30	14	6	26	22	10
94	8	30	21	2	28	24	20
94	9	26	12	7	24	23	9
94	10	21	7	5	19	8	6
94	11	29	17	5	27	23	10
94	12	20	10	3	15	12	8
94	13	30	13	7	27	18	11
94	14	25	11	1	22	20	5
94	15	29	13	2	25	14	12
95	1	12	4	13	18	23	22
95	2	2	1	9	13	27	21
95	3	11	3	15	24	28	27
95	4	8	2	19	23	29	28
95	5	10	4	17	25	29	27
95	6	8	1	14	15	30	18
95	7	8	5	10	20	24	22
95	8	12	6	16	19	24	21
95	9	6	1	11	17	23	20
95	10	7	5	18	21	28	25
95	11	10	3	13	19	30	26
95	12	6	3	7	14	29	22
95	13	5	4	9	11	30	16
95	14	14	2	16	20	26	25
95	15	9	7	12	15	26	17
96	1	27	9	11	5	4	15
96	2	24	13	21	9	8	22
96	3	23	9	10	3	2	17
96	4	29	12	19	11	3	20
96	5	17	8	12	7	5	14
96	6	26	7	16	4	1	23
96	7	26	10	19	6	5	24
96	8	25	6	13	3	1	14
96	9	21	17	18	15	1	19
96	10	28	18	20	10	7	22
96	11	30	25	26	11	8	28
96	12	30	14	22	4	2	29
96	13	25	16	20	15	2	24
96	14	30	16	18	13	12	27
96	15	29	23	27	21	6	28
97	1	29	18	23	26	2	10
97	2	30	20	24	26	1	14
97	3	27	12	16	20	2	9
97	4	21	13	16	18	6	11
97	5	28	18	22	24	7	15
97	6	17	10	14	16	5	7
97	7	27	8	15	23	3	5
97	8	26	11	15	25	4	9
97	9	29	14	21	22	4	8
97	10	30	27	28	29	13	19
97	11	28	17	20	25	3	6
97	12	24	10	19	21	3	9
97	13	19	5	6	12	1	4
97	14	30	17	22	23	11	12
97	15	25	7	8	13	1	2
98	1	16	9	19	20	21	22
98	2	9	7	10	11	27	29
98	3	13	6	17	20	25	26
98	4	10	5	13	14	21	23
98	5	7	3	14	22	26	30
98	6	6	1	14	15	24	27
98	7	8	1	10	19	26	28
98	8	5	2	8	12	15	22
98	9	18	5	20	24	29	30
98	10	12	4	13	18	19	27
98	11	12	11	23	25	28	30
98	12	8	4	9	17	23	24
98	13	2	1	7	16	18	25
98	14	3	2	4	6	11	21
98	15	15	3	16	17	28	29
99	1	12	23	28	22	24	3
99	2	9	21	29	17	23	4
99	3	11	17	26	12	19	10
99	4	13	19	29	14	25	1
99	5	7	13	27	12	16	4
99	6	11	16	21	15	20	8
99	7	5	15	22	6	19	4
99	8	5	16	30	9	28	1
99	9	7	14	23	8	18	6
99	10	9	14	27	11	24	2
99	11	13	18	28	15	26	2
99	12	3	10	27	6	20	1
99	13	8	22	30	10	29	2
99	14	17	20	25	18	24	5
99	15	7	25	30	21	26	3
100	1	25	21	17	20	13	22
100	2	23	17	12	15	4	19
100	3	30	8	6	7	5	12
100	4	30	17	14	16	3	26
100	5	20	16	9	11	1	19
100	6	29	18	10	16	8	25
100	7	28	21	3	8	1	23
100	8	26	22	10	12	9	24
100	9	30	24	11	21	2	27
100	10	29	15	11	14	7	28
100	11	27	14	6	9	4	25
100	12	27	18	5	15	1	22
100	13	24	13	4	7	3	18
100	14	29	23	5	20	2	26
100	15	28	13	6	10	2	19
101	1	18	8	17	24	12	11
101	2	14	3	12	29	10	4
101	3	18	1	13	30	7	3
101	4	19	7	16	26	10	8
101	5	25	5	22	29	18	6
101	6	24	2	21	29	16	15
101	7	23	7	20	25	15	12
101	8	28	9	25	30	24	19
101	9	14	6	13	16	11	9
101	10	19	2	17	27	5	3
101	11	26	4	15	28	13	5
101	12	23	1	21	28	17	14
101	13	27	6	21	30	20	10
101	14	23	4	22	27	9	8
101	15	22	1	20	26	11	2
102	1	21	26	24	3	29	5
102	2	9	17	10	5	19	8
102	3	12	21	17	7	28	11
102	4	11	15	13	5	30	6
102	5	16	21	20	9	25	15
102	6	11	23	14	1	27	9
102	7	22	24	23	7	30	19
102	8	13	22	17	2	25	4
102	9	15	19	18	2	26	14
102	10	4	10	7	1	16	3
102	11	8	24	18	4	27	6
102	12	18	25	23	10	29	12
102	13	27	29	28	2	30	16
102	14	13	20	14	3	28	8
102	15	12	22	20	1	26	6
103	1	27	28	11	6	8	5
103	2	24	25	17	6	16	4
103	3	15	30	9	3	8	1
103	4	27	29	20	17	19	3
103	5	20	28	18	14	16	9
103	6	23	30	22	11	20	4
103	7	22	25	10	7	9	5
103	8	22	27	21	13	18	2
103	9	25	28	19	13	15	12
103	10	23	26	16	8	12	2
103	11	14	29	7	2	4	1
103	12	24	26	19	5	18	1
103	13	21	24	12	7	11	3
103	14	29	30	26	10	13	6
103	15	21	23	17	14	15	10
104	1	7	5	28	12	22	26
104	2	11	4	22	14	18	20
104	3	7	4	21	9	13	15
104	4	2	1	27	14	17	24
104	5	8	1	30	13	20	28
104	6	9	6	19	10	12	14
104	7	16	2	30	19	22	23
104	8	5	1	23	10	15	18
104	9	4	3	26	8	19	24
104	10	6	2	29	7	20	25
104	11	17	11	26	21	23	25
104	12	5	3	30	9	25	27
104	13	12	3	29	13	17	18
104	14	16	10	29	21	24	28
104	15	8	6	27	11	15	16
105	1	15	9	24	14	20	21
105	2	10	1	27	8	13	20
105	3	13	5	23	11	15	17
105	4	9	4	28	8	17	26
105	5	13	3	29	12	19	24
105	6	21	2	29	18	25	28
105	7	6	3	30	4	23	25
105	8	18	9	27	12	22	23
105	9	20	5	26	7	22	25
105	10	19	15	30	16	27	28
105	11	5	1	14	2	6	12
105	12	7	1	21	3	16	17
105	13	14	10	30	11	26	29
105	14	8	6	19	7	11	18
105	15	10	2	24	4	16	22
106	1	23	27	6	18	30	22
106	2	13	15	7	8	22	9
106	3	23	25	14	16	29	19
106	4	21	27	4	12	29	13
106	5	26	28	1	3	29	8
106	6	17	25	6	7	28	12
106	7	18	19	5	7	26	11
106	8	24	26	10	15	27	16
106	9	14	15	2	5	20	12
106	10	16	28	4	5	30	9
106	11	24	25	1	2	30	21
106	12	17	20	1	4	22	11
106	13	19	20	6	8	21	10
106	14	10	11	2	3	23	9
106	15	17	18	3	13	24	14
107	1	27	21	16	4	23	26
107	2	30	12	8	2	20	27
107	3	28	18	17	7	20	26
107	4	23	12	6	3	15	17
107	5	30	11	7	4	22	25
107	6	29	11	9	6	16	20
107	7	28	4	3	1	9	10
107	8	30	10	6	5	21	24
107	9	26	15	10	8	19	22
107	10	23	14	11	2	18	19
107	11	15	7	5	2	9	13
107	12	29	19	13	3	21	25
107	13	29	18	12	1	22	24
107	14	27	14	5	1	17	25
107	15	28	14	13	8	16	24
108	1	16	3	17	15	28	19
108	2	14	6	17	10	27	18
108	3	12	3	14	5	26	22
108	4	18	8	19	9	21	20
108	5	23	12	27	20	29	28
108	6	11	1	16	4	22	20
108	7	7	1	13	5	23	18
108	8	11	3	21	6	25	23
108	9	6	2	9	4	24	12
108	10	13	4	15	8	27	26
108	11	8	2	10	5	29	16
108	12	14	1	15	9	30	25
108	13	19	7	22	10	25	24
108	14	17	11	24	13	30	29
108	15	21	2	26	7	30	28
109	1	26	9	27	30	20	1
109	2	16	7	19	28	12	3
109	3	18	16	22	30	17	8
109	4	19	13	23	27	14	8
109	5	22	13	24	29	20	12
109	6	17	4	23	28	15	1
109	7	11	6	29	30	7	4
109	8	12	10	18	23	11	5
109	9	24	8	26	28	10	6
109	10	14	2	21	29	10	1
109	11	14	6	16	25	9	5
109	12	5	3	22	27	4	2
109	13	15	7	25	26	13	2
109	14	20	17	21	25	19	11
109	15	18	9	21	24	15	3
110	1	19	23	8	5	18	3
110	2	24	30	18	14	21	2
110	3	24	25	13	9	15	8
110	4	22	27	19	10	20	6
110	5	17	19	4	2	13	1
110	6	12	18	9	6	11	4
110	7	26	29	21	16	22	4
110	8	16	27	14	3	15	1
110	9	25	29	10	7	11	1
110	10	23	30	16	13	20	11
110	11	25	28	12	3	22	2
110	12	20	26	12	8	14	7
110	13	26	28	23	17	24	10
110	14	29	30	27	9	28	5
110	15	17	21	7	6	15	5
111	1	16	9	3	8	10	22
111	2	26	15	10	12	20	29
111	3	27	22	6	12	24	28
111	4	20	13	5	6	18	25
111	5	17	12	2	5	16	30
111	6	23	19	11	18	22	26
111	7	23	4	1	2	15	24
111	8	21	14	7	8	18	24
111	9	20	11	4	9	17	21
111	10	26	14	1	3	25	30
111	11	28	10	4	7	13	30
111	12	21	6	2	3	19	29
111	13	19	13	1	8	17	27
111	14	25	15	7	11	16	27
111	15	28	14	5	9	23	29
112	1	22	7	24	11	1	3
112	2	21	11	23	15	5	9
112	3	27	11	29	17	2	8
112	4	24	18	27	19	5	14
112	5	22	17	23	20	6	10
112	6	22	14	30	15	8	13
112	7	21	10	29	18	4	7
112	8	16	12	28	14	3	10
112	9	24	16	26	20	4	8
112	10	13	9	27	12	4	6
112	11	28	7	30	26	5	6
112	12	20	9	28	19	1	2
112	13	21	17	25	19	3	13
112	14	25	18	30	23	2	16
112	15	26	15	29	25	1	12
113	1	10	16	20	12	2	8
113	2	21	25	30	22	3	13
113	3	13	27	28	24	2	5
113	4	7	19	30	18	2	4
113	5	11	28	29	14	1	4
113	6	11	20	22	19	5	9
113	7	19	27	29	25	8	15
113	8	20	23	27	21	4	17
113	9	7	16	22	15	1	6
113	10	17	26	28	25	7	12
113	11	10	26	29	13	6	9
113	12	5	17	18	10	1	3
113	13	23	26	30	24	11	16
113	14	14	21	24	18	6	8
113	15	12	15	23	14	3	9
114	1	10	11	6	17	18	21
114	2	3	8	1	11	14	28
114	3	6	19	3	24	25	26
114	4	5	9	4	11	12	26
114	5	7	13	4	17	22	25
114	6	13	14	12	24	27	29
114	7	6	7	1	9	16	29
114	8	10	12	2	16	22	28
114	9	9	20	3	22	23	30
114	10	14	15	5	20	21	25
114	11	2	15	1	17	23	24
114	12	13	16	8	19	21	30
114	13	7	10	5	19	23	27
114	14	18	26	15	27	28	30
114	15	4	8	2	18	20	29
115	1	24	7	4	26	10	1
115	2	25	16	9	26	19	2
115	3	27	11	6	28	17	4
115	4	20	12	5	25	15	4
115	5	17	13	7	23	14	2
115	6	15	9	8	28	13	1
115	7	27	15	3	30	18	2
115	8	24	14	12	27	22	9
115	9	21	17	16	30	20	1
115	10	28	23	10	29	25	3
115	11	21	7	5	22	8	3
115	12	26	20	13	29	22	11
115	13	29	19	8	30	24	6
115	14	21	18	12	23	19	11
115	15	16	10	6	18	14	5
116	1	23	20	2	21	14	24
116	2	29	16	6	24	12	30
116	3	21	18	5	19	13	29
116	4	25	22	6	23	18	27
116	5	22	10	3	20	9	30
116	6	19	7	2	10	4	27
116	7	28	19	11	26	14	30
116	8	24	13	3	15	11	25
116	9	25	9	2	17	5	26
116	10	18	8	3	16	7	26
116	11	13	9	1	12	7	14
116	12	15	8	1	10	6	21
116	13	22	12	4	15	5	28
116	14	28	20	8	27	17	29
116	15	17	11	1	16	4	23
117	1	27	4	19	22	8	25
117	2	17	1	8	9	3	15
