Resp	Phase	City	CityN	Conf
23238	3	Jakarta (Mitra Market Research )	1	338
23239	3	Jakarta (Mitra Market Research )	1	689
23240	3	Jakarta (Mitra Market Research )	1	683
23241	3	Jakarta (Mitra Market Research )	1	776
23242	3	Jakarta (Mitra Market Research )	1	808
23243	3	Jakarta (Mitra Market Research )	1	029
23244	3	Jakarta (Mitra Market Research )	1	161
23245	3	Jakarta (Mitra Market Research )	1	489
23246	3	Jakarta (Mitra Market Research )	1	678
23247	3	Jakarta (Mitra Market Research )	1	343
23248	3	Jakarta (Mitra Market Research )	1	137
23249	3	Jakarta (Mitra Market Research )	1	571
23250	3	Jakarta (Mitra Market Research )	1	876
23251	3	Jakarta (Mitra Market Research )	1	086
23252	3	Jakarta (Mitra Market Research )	1	146
23253	3	Jakarta (Mitra Market Research )	1	877
23254	3	Jakarta (Mitra Market Research )	1	215
23255	3	Jakarta (Mitra Market Research )	1	517
23256	3	Jakarta (Mitra Market Research )	1	249
23257	3	Jakarta (Mitra Market Research )	1	629
23258	3	Jakarta (Mitra Market Research )	1	132
23259	3	Jakarta (Mitra Market Research )	1	499
23260	3	Jakarta (Mitra Market Research )	1	044
23261	3	Jakarta (Mitra Market Research )	1	673
23262	3	Jakarta (Mitra Market Research )	1	094
23263	3	Jakarta (Mitra Market Research )	1	047
23264	3	Jakarta (Mitra Market Research )	1	936
23265	3	Jakarta (Mitra Market Research )	1	005
23266	3	Jakarta (Mitra Market Research )	1	849
23267	3	Jakarta (Mitra Market Research )	1	918
23268	3	Jakarta (Mitra Market Research )	1	693
23269	3	Jakarta (Mitra Market Research )	1	735
23270	3	Jakarta (Mitra Market Research )	1	476
23271	3	Jakarta (Mitra Market Research )	1	477
23272	3	Jakarta (Mitra Market Research )	1	192
23273	3	Jakarta (Mitra Market Research )	1	704
23274	3	Jakarta (Mitra Market Research )	1	375
23275	3	Jakarta (Mitra Market Research )	1	883
23276	3	Jakarta (Mitra Market Research )	1	912
23277	3	Jakarta (Mitra Market Research )	1	615
23278	3	Jakarta (Mitra Market Research )	1	599
23279	3	Jakarta (Mitra Market Research )	1	286
23280	3	Jakarta (Mitra Market Research )	1	632
23281	3	Jakarta (Mitra Market Research )	1	427
23282	3	Jakarta (Mitra Market Research )	1	876
23283	3	Jakarta (Mitra Market Research )	1	677
23284	3	Jakarta (Mitra Market Research )	1	364
23285	3	Jakarta (Mitra Market Research )	1	813
23286	3	Jakarta (Mitra Market Research )	1	059
23287	3	Jakarta (Mitra Market Research )	1	053
23288	3	Jakarta (Mitra Market Research )	1	654
23289	3	Jakarta (Mitra Market Research )	1	641
23290	3	Jakarta (Mitra Market Research )	1	336
23291	3	Jakarta (Mitra Market Research )	1	102
23292	3	Jakarta (Mitra Market Research )	1	758
23293	3	Jakarta (Mitra Market Research )	1	547
23294	3	Jakarta (Mitra Market Research )	1	291
23295	3	Jakarta (Mitra Market Research )	1	568
23296	3	Jakarta (Mitra Market Research )	1	233
23297	3	Jakarta (Mitra Market Research )	1	377
23298	3	Jakarta (Mitra Market Research )	1	337
23299	3	Jakarta (Mitra Market Research )	1	351
233	1	Test	2	497
23300	3	Jakarta (Mitra Market Research )	1	677
23301	3	Jakarta (Mitra Market Research )	1	012
23302	3	Jakarta (Mitra Market Research )	1	595
23303	3	Jakarta (Mitra Market Research )	1	907
23304	3	Jakarta (Mitra Market Research )	1	808
23305	3	Jakarta (Mitra Market Research )	1	754
23306	3	Jakarta (Mitra Market Research )	1	203
23307	3	Jakarta (Mitra Market Research )	1	865
23308	3	Jakarta (Mitra Market Research )	1	872
23309	3	Jakarta (Mitra Market Research )	1	822
23310	3	Jakarta (Mitra Market Research )	1	474
23311	3	Jakarta (Mitra Market Research )	1	572
23312	3	Jakarta (Mitra Market Research )	1	254
23313	3	Jakarta (Mitra Market Research )	1	156
23314	3	Jakarta (Mitra Market Research )	1	275
23315	3	Jakarta (Mitra Market Research )	1	843
23316	3	Jakarta (Mitra Market Research )	1	961
23317	3	Jakarta (Mitra Market Research )	1	183
23318	3	Jakarta (Mitra Market Research )	1	375
23319	3	Jakarta (Mitra Market Research )	1	364
23320	3	Jakarta (Mitra Market Research )	1	305
23321	3	Jakarta (Mitra Market Research )	1	172
23322	3	Jakarta (Mitra Market Research )	1	803
23323	3	Jakarta (Mitra Market Research )	1	045
23324	3	Jakarta (Mitra Market Research )	1	178
23325	3	Jakarta (Mitra Market Research )	1	031
23326	3	Jakarta (Mitra Market Research )	1	625
23327	3	Jakarta (Mitra Market Research )	1	959
23328	3	Jakarta (Mitra Market Research )	1	696
23329	3	Jakarta (Mitra Market Research )	1	435
23330	3	Jakarta (Mitra Market Research )	1	482
23331	3	Jakarta (Mitra Market Research )	1	827
23332	3	Jakarta (Mitra Market Research )	1	283
23333	3	Jakarta (Mitra Market Research )	1	455
23334	3	Jakarta (Mitra Market Research )	1	284
23335	3	Jakarta (Mitra Market Research )	1	751
23336	3	Jakarta (Mitra Market Research )	1	096
23337	3	Jakarta (Mitra Market Research )	1	171
23338	3	Jakarta (Mitra Market Research )	1	346
23339	3	Jakarta (Mitra Market Research )	1	164
23340	3	Jakarta (Mitra Market Research )	1	513
23341	3	Jakarta (Mitra Market Research )	1	971
23342	3	Jakarta (Mitra Market Research )	1	682
23343	3	Jakarta (Mitra Market Research )	1	004
23344	3	Jakarta (Mitra Market Research )	1	033
23345	3	Jakarta (Mitra Market Research )	1	345
23346	3	Jakarta (Mitra Market Research )	1	952
23347	3	Jakarta (Mitra Market Research )	1	472
23348	3	Jakarta (Mitra Market Research )	1	096
23349	3	Jakarta (Mitra Market Research )	1	327
23350	3	Jakarta (Mitra Market Research )	1	213
23351	3	Jakarta (Mitra Market Research )	1	509
23352	3	Jakarta (Mitra Market Research )	1	637
23353	3	Jakarta (Mitra Market Research )	1	021
23354	3	Jakarta (Mitra Market Research )	1	719
23355	3	Jakarta (Mitra Market Research )	1	365
23356	3	Jakarta (Mitra Market Research )	1	339
23357	3	Jakarta (Mitra Market Research )	1	062
23358	3	Jakarta (Mitra Market Research )	1	396
23359	3	Jakarta (Mitra Market Research )	1	191
23360	3	Jakarta (Mitra Market Research )	1	294
23361	3	Jakarta (Mitra Market Research )	1	492
23362	3	Jakarta (Mitra Market Research )	1	571
23363	3	Jakarta (Mitra Market Research )	1	594
23364	3	Jakarta (Mitra Market Research )	1	526
23365	3	Jakarta (Mitra Market Research )	1	782
23366	3	Jakarta (Mitra Market Research )	1	798
23367	3	Jakarta (Mitra Market Research )	1	069
23368	3	Jakarta (Mitra Market Research )	1	085
23369	3	Jakarta (Mitra Market Research )	1	235
23370	3	Jakarta (Mitra Market Research )	1	469
23371	3	Jakarta (Mitra Market Research )	1	433
23372	3	Jakarta (Mitra Market Research )	1	368
23373	3	Jakarta (Mitra Market Research )	1	321
23374	3	Jakarta (Mitra Market Research )	1	397
23375	3	Jakarta (Mitra Market Research )	1	818
23376	3	Jakarta (Mitra Market Research )	1	284
23377	3	Jakarta (Mitra Market Research )	1	031
23378	3	Jakarta (Mitra Market Research )	1	344
23379	3	Jakarta (Mitra Market Research )	1	608
23380	3	Jakarta (Mitra Market Research )	1	608
23381	3	Jakarta (Mitra Market Research )	1	804
23382	3	Jakarta (Mitra Market Research )	1	895
23383	3	Jakarta (Mitra Market Research )	1	833
23384	3	Jakarta (Mitra Market Research )	1	428
23385	3	Jakarta (Mitra Market Research )	1	943
23386	3	Jakarta (Mitra Market Research )	1	182
23387	3	Jakarta (Mitra Market Research )	1	325
23388	3	Jakarta (Mitra Market Research )	1	278
23389	3	Jakarta (Mitra Market Research )	1	488
23390	3	Jakarta (Mitra Market Research )	1	455
23391	3	Jakarta (Mitra Market Research )	1	643
23392	3	Jakarta (Mitra Market Research )	1	743
23393	3	Jakarta (Mitra Market Research )	1	036
23394	3	Jakarta (Mitra Market Research )	1	059
23395	3	Jakarta (Mitra Market Research )	1	945
23396	3	Jakarta (Mitra Market Research )	1	876
23397	3	Jakarta (Mitra Market Research )	1	751
23398	3	Jakarta (Mitra Market Research )	1	922
23399	3	Jakarta (Mitra Market Research )	1	959
234	1	Test	2	664
23400	3	Jakarta (Mitra Market Research )	1	814
23401	3	Jakarta (Mitra Market Research )	1	776
23402	3	Jakarta (Mitra Market Research )	1	087
23403	3	Jakarta (Mitra Market Research )	1	763
23404	3	Jakarta (Mitra Market Research )	1	103
23405	3	Jakarta (Mitra Market Research )	1	195
23406	3	Jakarta (Mitra Market Research )	1	367
23407	3	Jakarta (Mitra Market Research )	1	888
23408	3	Jakarta (Mitra Market Research )	1	411
23409	3	Jakarta (Mitra Market Research )	1	361
23410	3	Jakarta (Mitra Market Research )	1	032
23411	3	Jakarta (Mitra Market Research )	1	136
23412	3	Jakarta (Mitra Market Research )	1	144
23413	3	Jakarta (Mitra Market Research )	1	467
23414	3	Jakarta (Mitra Market Research )	1	338
23415	3	Jakarta (Mitra Market Research )	1	872
23416	3	Jakarta (Mitra Market Research )	1	403
23417	3	Jakarta (Mitra Market Research )	1	178
23418	3	Jakarta (Mitra Market Research )	1	188
23419	3	Jakarta (Mitra Market Research )	1	377
23420	3	Jakarta (Mitra Market Research )	1	059
23421	3	Jakarta (Mitra Market Research )	1	795
23422	3	Jakarta (Mitra Market Research )	1	619
23423	3	Jakarta (Mitra Market Research )	1	617
23424	3	Jakarta (Mitra Market Research )	1	569
23425	3	Jakarta (Mitra Market Research )	1	108
23426	3	Jakarta (Mitra Market Research )	1	749
23427	3	Jakarta (Mitra Market Research )	1	249
23428	3	Jakarta (Mitra Market Research )	1	824
23429	3	Jakarta (Mitra Market Research )	1	391
23430	3	Jakarta (Mitra Market Research )	1	727
23431	3	Jakarta (Mitra Market Research )	1	111
23432	3	Jakarta (Mitra Market Research )	1	743
23433	3	Jakarta (Mitra Market Research )	1	096
23434	3	Jakarta (Mitra Market Research )	1	417
23435	3	Jakarta (Mitra Market Research )	1	812
23436	3	Jakarta (Mitra Market Research )	1	623
23437	3	Jakarta (Mitra Market Research )	1	795
23438	3	Jakarta (Mitra Market Research )	1	585
23439	3	Jakarta (Mitra Market Research )	1	397
23440	3	Jakarta (Mitra Market Research )	1	829
23441	3	Jakarta (Mitra Market Research )	1	141
23442	3	Jakarta (Mitra Market Research )	1	571
23443	3	Jakarta (Mitra Market Research )	1	141
23444	3	Jakarta (Mitra Market Research )	1	176
23445	3	Jakarta (Mitra Market Research )	1	196
23446	3	Jakarta (Mitra Market Research )	1	354
23447	3	Jakarta (Mitra Market Research )	1	675
23448	3	Jakarta (Mitra Market Research )	1	283
23449	3	Jakarta (Mitra Market Research )	1	243
23450	3	Jakarta (Mitra Market Research )	1	556
23451	3	Jakarta (Mitra Market Research )	1	717
23452	3	Jakarta (Mitra Market Research )	1	072
23453	3	Jakarta (Mitra Market Research )	1	554
23454	3	Jakarta (Mitra Market Research )	1	158
23455	3	Jakarta (Mitra Market Research )	1	485
23456	3	Jakarta (Mitra Market Research )	1	175
23457	3	Jakarta (Mitra Market Research )	1	163
23458	3	Jakarta (Mitra Market Research )	1	264
23459	3	Jakarta (Mitra Market Research )	1	425
23460	3	Jakarta (Mitra Market Research )	1	669
23461	3	Jakarta (Mitra Market Research )	1	998
23462	3	Jakarta (Mitra Market Research )	1	638
23463	3	Jakarta (Mitra Market Research )	1	194
23464	3	Jakarta (Mitra Market Research )	1	783
23465	3	Jakarta (Mitra Market Research )	1	673
23466	3	Jakarta (Mitra Market Research )	1	227
23467	3	Jakarta (Mitra Market Research )	1	672
23468	3	Jakarta (Mitra Market Research )	1	829
23469	3	Jakarta (Mitra Market Research )	1	286
23470	3	Jakarta (Mitra Market Research )	1	545
23471	3	Jakarta (Mitra Market Research )	1	038
23472	3	Jakarta (Mitra Market Research )	1	071
23473	3	Jakarta (Mitra Market Research )	1	152
23474	3	Jakarta (Mitra Market Research )	1	175
23475	3	Jakarta (Mitra Market Research )	1	389
23476	3	Jakarta (Mitra Market Research )	1	466
23477	3	Jakarta (Mitra Market Research )	1	315
23478	3	Jakarta (Mitra Market Research )	1	938
23479	3	Jakarta (Mitra Market Research )	1	618
23480	3	Jakarta (Mitra Market Research )	1	938
23481	3	Jakarta (Mitra Market Research )	1	686
23482	3	Jakarta (Mitra Market Research )	1	428
23483	3	Jakarta (Mitra Market Research )	1	288
23484	3	Jakarta (Mitra Market Research )	1	774
23485	3	Jakarta (Mitra Market Research )	1	533
23486	3	Jakarta (Mitra Market Research )	1	257
23487	3	Jakarta (Mitra Market Research )	1	669
23488	3	Jakarta (Mitra Market Research )	1	933
23489	3	Jakarta (Mitra Market Research )	1	308
23490	3	Jakarta (Mitra Market Research )	1	759
23491	3	Jakarta (Mitra Market Research )	1	012
23492	3	Jakarta (Mitra Market Research )	1	621
23493	3	Jakarta (Mitra Market Research )	1	799
23494	3	Jakarta (Mitra Market Research )	1	377
23495	3	Jakarta (Mitra Market Research )	1	754
23496	3	Jakarta (Mitra Market Research )	1	012
23497	3	Jakarta (Mitra Market Research )	1	928
23498	3	Jakarta (Mitra Market Research )	1	355
23499	3	Jakarta (Mitra Market Research )	1	888
235	1	Test	2	538
23500	3	Jakarta (Mitra Market Research )	1	097
23501	3	Jakarta (Mitra Market Research )	1	931
23502	3	Jakarta (Mitra Market Research )	1	169
23503	3	Jakarta (Mitra Market Research )	1	862
23504	3	Jakarta (Mitra Market Research )	1	905
23505	3	Jakarta (Mitra Market Research )	1	314
23506	3	Jakarta (Mitra Market Research )	1	983
23507	3	Jakarta (Mitra Market Research )	1	344
23508	3	Jakarta (Mitra Market Research )	1	001
23509	3	Jakarta (Mitra Market Research )	1	738
23510	3	Jakarta (Mitra Market Research )	1	331
23511	3	Jakarta (Mitra Market Research )	1	874
23512	3	Jakarta (Mitra Market Research )	1	757
23513	3	Jakarta (Mitra Market Research )	1	842
23514	3	Jakarta (Mitra Market Research )	1	955
23515	3	Jakarta (Mitra Market Research )	1	151
23516	3	Jakarta (Mitra Market Research )	1	806
23517	3	Jakarta (Mitra Market Research )	1	851
23518	3	Jakarta (Mitra Market Research )	1	784
23519	3	Jakarta (Mitra Market Research )	1	065
23520	3	Jakarta (Mitra Market Research )	1	829
23521	3	Jakarta (Mitra Market Research )	1	782
23522	3	Jakarta (Mitra Market Research )	1	624
23523	3	Jakarta (Mitra Market Research )	1	682
23524	3	Jakarta (Mitra Market Research )	1	961
23525	3	Jakarta (Mitra Market Research )	1	881
23526	3	Jakarta (Mitra Market Research )	1	054
23527	3	Jakarta (Mitra Market Research )	1	589
23528	3	Jakarta (Mitra Market Research )	1	068
23529	3	Jakarta (Mitra Market Research )	1	211
23530	3	Jakarta (Mitra Market Research )	1	357
23531	3	Jakarta (Mitra Market Research )	1	782
23532	3	Jakarta (Mitra Market Research )	1	646
23533	3	Jakarta (Mitra Market Research )	1	519
23534	3	Jakarta (Mitra Market Research )	1	281
23535	3	Jakarta (Mitra Market Research )	1	081
23536	3	Jakarta (Mitra Market Research )	1	094
23537	3	Jakarta (Mitra Market Research )	1	104
23538	3	Jakarta (Mitra Market Research )	1	574
23539	3	Jakarta (Mitra Market Research )	1	224
23540	3	Jakarta (Mitra Market Research )	1	847
23541	3	Jakarta (Mitra Market Research )	1	146
23542	3	Jakarta (Mitra Market Research )	1	585
23543	3	Jakarta (Mitra Market Research )	1	949
23544	3	Jakarta (Mitra Market Research )	1	662
23545	3	Jakarta (Mitra Market Research )	1	528
23546	3	Jakarta (Mitra Market Research )	1	322
23547	3	Jakarta (Mitra Market Research )	1	301
23548	3	Jakarta (Mitra Market Research )	1	198
23549	3	Jakarta (Mitra Market Research )	1	509
23550	3	Jakarta (Mitra Market Research )	1	874
23551	3	Jakarta (Mitra Market Research )	1	384
23552	3	Jakarta (Mitra Market Research )	1	255
23553	3	Jakarta (Mitra Market Research )	1	847
23554	3	Jakarta (Mitra Market Research )	1	524
23555	3	Jakarta (Mitra Market Research )	1	238
23556	3	Jakarta (Mitra Market Research )	1	036
23557	3	Jakarta (Mitra Market Research )	1	106
23558	3	Jakarta (Mitra Market Research )	1	718
23559	3	Jakarta (Mitra Market Research )	1	359
23560	3	Jakarta (Mitra Market Research )	1	606
23561	3	Jakarta (Mitra Market Research )	1	939
23562	3	Jakarta (Mitra Market Research )	1	456
23563	3	Jakarta (Mitra Market Research )	1	032
23564	3	Jakarta (Mitra Market Research )	1	432
23565	3	Jakarta (Mitra Market Research )	1	776
23566	3	Jakarta (Mitra Market Research )	1	484
23567	3	Jakarta (Mitra Market Research )	1	049
23568	3	Jakarta (Mitra Market Research )	1	771
23569	3	Jakarta (Mitra Market Research )	1	132
23570	3	Jakarta (Mitra Market Research )	1	227
23571	3	Jakarta (Mitra Market Research )	1	755
23572	3	Jakarta (Mitra Market Research )	1	531
23573	3	Jakarta (Mitra Market Research )	1	892
23574	3	Jakarta (Mitra Market Research )	1	881
23575	3	Jakarta (Mitra Market Research )	1	266
23576	3	Jakarta (Mitra Market Research )	1	381
23577	3	Jakarta (Mitra Market Research )	1	187
23578	3	Jakarta (Mitra Market Research )	1	777
23579	3	Jakarta (Mitra Market Research )	1	634
23580	3	Jakarta (Mitra Market Research )	1	458
23581	3	Jakarta (Mitra Market Research )	1	484
23582	3	Jakarta (Mitra Market Research )	1	724
23583	3	Jakarta (Mitra Market Research )	1	531
23584	3	Jakarta (Mitra Market Research )	1	929
23585	3	Jakarta (Mitra Market Research )	1	582
23586	3	Jakarta (Mitra Market Research )	1	341
23587	3	Jakarta (Mitra Market Research )	1	801
23588	3	Jakarta (Mitra Market Research )	1	466
23589	3	Jakarta (Mitra Market Research )	1	932
23590	3	Jakarta (Mitra Market Research )	1	199
23591	3	Jakarta (Mitra Market Research )	1	307
23592	3	Jakarta (Mitra Market Research )	1	047
23593	3	Jakarta (Mitra Market Research )	1	554
23594	3	Jakarta (Mitra Market Research )	1	172
23595	3	Jakarta (Mitra Market Research )	1	324
23596	3	Jakarta (Mitra Market Research )	1	446
23597	3	Jakarta (Mitra Market Research )	1	892
23598	3	Jakarta (Mitra Market Research )	1	517
23599	3	Jakarta (Mitra Market Research )	1	463
236	1	Test	2	807
23600	3	Jakarta (Mitra Market Research )	1	443
23601	3	Jakarta (Mitra Market Research )	1	425
23602	3	Jakarta (Mitra Market Research )	1	851
23603	3	Jakarta (Mitra Market Research )	1	482
23604	3	Jakarta (Mitra Market Research )	1	975
23605	3	Jakarta (Mitra Market Research )	1	536
23606	3	Jakarta (Mitra Market Research )	1	581
23607	3	Jakarta (Mitra Market Research )	1	204
23608	3	Jakarta (Mitra Market Research )	1	007
23609	3	Jakarta (Mitra Market Research )	1	373
23610	3	Jakarta (Mitra Market Research )	1	085
23611	3	Jakarta (Mitra Market Research )	1	833
23612	3	Jakarta (Mitra Market Research )	1	788
23613	3	Jakarta (Mitra Market Research )	1	944
23614	3	Jakarta (Mitra Market Research )	1	094
23615	3	Jakarta (Mitra Market Research )	1	619
23616	3	Jakarta (Mitra Market Research )	1	715
23617	3	Jakarta (Mitra Market Research )	1	869
23618	3	Jakarta (Mitra Market Research )	1	522
23619	3	Jakarta (Mitra Market Research )	1	435
23620	3	Jakarta (Mitra Market Research )	1	472
23621	3	Jakarta (Mitra Market Research )	1	707
23622	3	Jakarta (Mitra Market Research )	1	021
23623	3	Jakarta (Mitra Market Research )	1	269
23624	3	Jakarta (Mitra Market Research )	1	652
23625	3	Jakarta (Mitra Market Research )	1	958
23626	3	Jakarta (Mitra Market Research )	1	499
23627	3	Jakarta (Mitra Market Research )	1	714
23628	3	Jakarta (Mitra Market Research )	1	383
23629	3	Jakarta (Mitra Market Research )	1	756
23630	3	Jakarta (Mitra Market Research )	1	771
23631	3	Jakarta (Mitra Market Research )	1	524
23632	3	Jakarta (Mitra Market Research )	1	288
23633	3	Jakarta (Mitra Market Research )	1	319
23634	3	Jakarta (Mitra Market Research )	1	792
23635	3	Jakarta (Mitra Market Research )	1	943
23636	3	Jakarta (Mitra Market Research )	1	642
23637	3	Jakarta (Mitra Market Research )	1	173
23638	3	Jakarta (Mitra Market Research )	1	021
23639	3	Jakarta (Mitra Market Research )	1	049
23640	3	Jakarta (Mitra Market Research )	1	624
23641	3	Jakarta (Mitra Market Research )	1	404
23642	3	Jakarta (Mitra Market Research )	1	539
23643	3	Jakarta (Mitra Market Research )	1	202
23644	3	Jakarta (Mitra Market Research )	1	659
23645	3	Jakarta (Mitra Market Research )	1	035
23646	3	Jakarta (Mitra Market Research )	1	648
23647	3	Jakarta (Mitra Market Research )	1	744
23648	3	Jakarta (Mitra Market Research )	1	874
23649	3	Jakarta (Mitra Market Research )	1	613
23650	3	Jakarta (Mitra Market Research )	1	259
23651	3	Jakarta (Mitra Market Research )	1	227
23652	3	Jakarta (Mitra Market Research )	1	569
23653	3	Jakarta (Mitra Market Research )	1	907
23654	3	Jakarta (Mitra Market Research )	1	429
23655	3	Jakarta (Mitra Market Research )	1	783
23656	3	Jakarta (Mitra Market Research )	1	013
23657	3	Jakarta (Mitra Market Research )	1	205
23658	3	Jakarta (Mitra Market Research )	1	483
23659	3	Jakarta (Mitra Market Research )	1	229
23660	3	Jakarta (Mitra Market Research )	1	182
23661	3	Jakarta (Mitra Market Research )	1	477
23662	3	Jakarta (Mitra Market Research )	1	426
23663	3	Jakarta (Mitra Market Research )	1	304
23664	3	Jakarta (Mitra Market Research )	1	204
23665	3	Jakarta (Mitra Market Research )	1	004
23666	3	Jakarta (Mitra Market Research )	1	858
23667	3	Jakarta (Mitra Market Research )	1	225
23668	3	Jakarta (Mitra Market Research )	1	296
23669	3	Jakarta (Mitra Market Research )	1	768
23670	3	Jakarta (Mitra Market Research )	1	649
23671	3	Jakarta (Mitra Market Research )	1	625
23672	3	Jakarta (Mitra Market Research )	1	513
23673	3	Jakarta (Mitra Market Research )	1	332
23674	3	Jakarta (Mitra Market Research )	1	288
23675	3	Jakarta (Mitra Market Research )	1	659
23676	3	Jakarta (Mitra Market Research )	1	521
23677	3	Jakarta (Mitra Market Research )	1	186
23678	3	Jakarta (Mitra Market Research )	1	566
23679	3	Jakarta (Mitra Market Research )	1	569
23680	3	Jakarta (Mitra Market Research )	1	844
23681	3	Jakarta (Mitra Market Research )	1	116
23682	3	Jakarta (Mitra Market Research )	1	564
23683	3	Jakarta (Mitra Market Research )	1	343
23684	3	Jakarta (Mitra Market Research )	1	236
23685	3	Jakarta (Mitra Market Research )	1	645
23686	3	Jakarta (Mitra Market Research )	1	652
23687	3	Jakarta (Mitra Market Research )	1	752
23688	3	Jakarta (Mitra Market Research )	1	059
23689	3	Jakarta (Mitra Market Research )	1	917
23690	3	Jakarta (Mitra Market Research )	1	363
23691	3	Jakarta (Mitra Market Research )	1	202
23692	3	Jakarta (Mitra Market Research )	1	264
23693	3	Jakarta (Mitra Market Research )	1	882
23694	3	Jakarta (Mitra Market Research )	1	027
23695	3	Jakarta (Mitra Market Research )	1	634
23696	3	Jakarta (Mitra Market Research )	1	335
23697	3	Jakarta (Mitra Market Research )	1	445
23698	3	Jakarta (Mitra Market Research )	1	988
23699	3	Jakarta (Mitra Market Research )	1	087
237	1	Test	2	617
23700	3	Jakarta (Mitra Market Research )	1	232
23701	3	Jakarta (Mitra Market Research )	1	419
23702	3	Jakarta (Mitra Market Research )	1	693
23703	3	Jakarta (Mitra Market Research )	1	384
23704	3	Jakarta (Mitra Market Research )	1	306
23705	3	Jakarta (Mitra Market Research )	1	234
23706	3	Jakarta (Mitra Market Research )	1	578
23707	3	Jakarta (Mitra Market Research )	1	889
23708	3	Jakarta (Mitra Market Research )	1	061
23709	3	Jakarta (Mitra Market Research )	1	491
23710	3	Jakarta (Mitra Market Research )	1	221
23711	3	Jakarta (Mitra Market Research )	1	135
23712	3	Jakarta (Mitra Market Research )	1	062
23713	3	Jakarta (Mitra Market Research )	1	336
23714	3	Jakarta (Mitra Market Research )	1	825
23715	3	Jakarta (Mitra Market Research )	1	803
23716	3	Jakarta (Mitra Market Research )	1	074
23717	3	Jakarta (Mitra Market Research )	1	874
23718	3	Jakarta (Mitra Market Research )	1	397
23719	3	Jakarta (Mitra Market Research )	1	421
23720	3	Jakarta (Mitra Market Research )	1	008
23721	3	Jakarta (Mitra Market Research )	1	685
23722	3	Jakarta (Mitra Market Research )	1	594
23723	3	Jakarta (Mitra Market Research )	1	403
23724	3	Jakarta (Mitra Market Research )	1	362
23725	3	Jakarta (Mitra Market Research )	1	424
23726	3	Jakarta (Mitra Market Research )	1	734
23727	3	Jakarta (Mitra Market Research )	1	186
23728	3	Jakarta (Mitra Market Research )	1	502
23729	3	Jakarta (Mitra Market Research )	1	422
23730	3	Jakarta (Mitra Market Research )	1	921
23731	3	Jakarta (Mitra Market Research )	1	107
23732	3	Jakarta (Mitra Market Research )	1	637
23733	3	Jakarta (Mitra Market Research )	1	836
23734	3	Jakarta (Mitra Market Research )	1	063
23735	3	Jakarta (Mitra Market Research )	1	066
23736	3	Jakarta (Mitra Market Research )	1	436
23737	3	Jakarta (Mitra Market Research )	1	454
23738	3	Jakarta (Mitra Market Research )	1	186
23739	3	Jakarta (Mitra Market Research )	1	771
23740	3	Jakarta (Mitra Market Research )	1	403
23741	3	Jakarta (Mitra Market Research )	1	153
23742	3	Jakarta (Mitra Market Research )	1	137
23743	3	Jakarta (Mitra Market Research )	1	509
23744	3	Jakarta (Mitra Market Research )	1	968
23745	3	Jakarta (Mitra Market Research )	1	448
23746	3	Jakarta (Mitra Market Research )	1	383
23747	3	Jakarta (Mitra Market Research )	1	233
23748	3	Jakarta (Mitra Market Research )	1	468
23749	3	Jakarta (Mitra Market Research )	1	136
23750	3	Jakarta (Mitra Market Research )	1	651
23751	3	Jakarta (Mitra Market Research )	1	633
23752	3	Jakarta (Mitra Market Research )	1	233
23753	3	Jakarta (Mitra Market Research )	1	308
23754	3	Jakarta (Mitra Market Research )	1	754
23755	3	Jakarta (Mitra Market Research )	1	904
23756	3	Jakarta (Mitra Market Research )	1	382
23757	3	Jakarta (Mitra Market Research )	1	056
23758	3	Jakarta (Mitra Market Research )	1	313
23759	3	Jakarta (Mitra Market Research )	1	853
23760	3	Jakarta (Mitra Market Research )	1	407
23761	3	Jakarta (Mitra Market Research )	1	847
23762	3	Jakarta (Mitra Market Research )	1	076
23763	3	Jakarta (Mitra Market Research )	1	218
23764	3	Jakarta (Mitra Market Research )	1	844
23765	3	Jakarta (Mitra Market Research )	1	579
23766	3	Jakarta (Mitra Market Research )	1	054
23767	3	Jakarta (Mitra Market Research )	1	667
23768	3	Jakarta (Mitra Market Research )	1	076
23769	3	Jakarta (Mitra Market Research )	1	688
23770	3	Jakarta (Mitra Market Research )	1	509
23771	3	Jakarta (Mitra Market Research )	1	063
23772	3	Jakarta (Mitra Market Research )	1	429
23773	3	Jakarta (Mitra Market Research )	1	039
23774	3	Jakarta (Mitra Market Research )	1	424
23775	3	Jakarta (Mitra Market Research )	1	386
23776	3	Jakarta (Mitra Market Research )	1	914
23777	3	Jakarta (Mitra Market Research )	1	443
23778	3	Jakarta (Mitra Market Research )	1	571
23779	3	Jakarta (Mitra Market Research )	1	923
23780	3	Jakarta (Mitra Market Research )	1	047
23781	3	Jakarta (Mitra Market Research )	1	695
23782	3	Jakarta (Mitra Market Research )	1	517
23783	3	Jakarta (Mitra Market Research )	1	469
23784	3	Jakarta (Mitra Market Research )	1	822
23785	3	Jakarta (Mitra Market Research )	1	264
23786	3	Jakarta (Mitra Market Research )	1	323
23787	3	Jakarta (Mitra Market Research )	1	387
23788	3	Jakarta (Mitra Market Research )	1	278
23789	3	Jakarta (Mitra Market Research )	1	853
23790	3	Jakarta (Mitra Market Research )	1	561
23791	3	Jakarta (Mitra Market Research )	1	583
23792	3	Jakarta (Mitra Market Research )	1	206
23793	3	Jakarta (Mitra Market Research )	1	022
23794	3	Jakarta (Mitra Market Research )	1	896
